Name (PREF Unit):|TargetCalTempDiffCorr (degC)|
Timestamp|Date/Time|Value
6972099477392053936|2021-06-10 11:46:48.940000|0.115509
6972099481687021232|2021-06-10 11:46:49.940000|0.122986
6972099485981988528|2021-06-10 11:46:50.940000|0.123871
6972099490276955824|2021-06-10 11:46:51.940000|0.125763
6972099494571923120|2021-06-10 11:46:52.940000|0.125275
6972099498866890416|2021-06-10 11:46:53.940000|0.121857
6972099503161857712|2021-06-10 11:46:54.940000|0.127991
6972099507456825008|2021-06-10 11:46:55.940000|0.123718
6972099511751792304|2021-06-10 11:46:56.940000|0.128479
6972099516046759600|2021-06-10 11:46:57.940000|0.13736
6972099520341726896|2021-06-10 11:46:58.940000|0.138794
6972099524636694192|2021-06-10 11:46:59.940000|0.127716
6972099528931661488|2021-06-10 11:47:00.940000|0.130096
6972099533226628784|2021-06-10 11:47:01.940000|0.128754
6972099537521596080|2021-06-10 11:47:02.940000|0.133209
6972099541816563376|2021-06-10 11:47:03.940000|0.131805
6972099546111530672|2021-06-10 11:47:04.940000|0.132904
6972099550406497968|2021-06-10 11:47:05.940000|0.13266
6972099554701465264|2021-06-10 11:47:06.940000|0.137085
6972099558996432560|2021-06-10 11:47:07.940000|0.131744
6972099563291399856|2021-06-10 11:47:08.940000|0.131714
6972099567586367152|2021-06-10 11:47:09.940000|0.137695
6972099571881334448|2021-06-10 11:47:10.940000|0.134521
6972099576176301744|2021-06-10 11:47:11.940000|0.140564
6972099580471269040|2021-06-10 11:47:12.940000|0.141205
6972099584766236336|2021-06-10 11:47:13.940000|0.142761
6972099589061203632|2021-06-10 11:47:14.940000|0.141663
6972099593356170928|2021-06-10 11:47:15.940000|0.140045
6972099597651138224|2021-06-10 11:47:16.940000|0.143127
6972099601946105520|2021-06-10 11:47:17.940000|0.145111
6972099606241072816|2021-06-10 11:47:18.940000|0.143494
6972099610536040112|2021-06-10 11:47:19.940000|0.147369
6972099614831007408|2021-06-10 11:47:20.940000|0.145355
6972099619125974704|2021-06-10 11:47:21.940000|0.142456
6972099623420942000|2021-06-10 11:47:22.940000|0.147461
6972099627715909296|2021-06-10 11:47:23.940000|0.150482
6972099632010876592|2021-06-10 11:47:24.940000|0.146423
6972099636305843888|2021-06-10 11:47:25.940000|0.150909
6972099640600811184|2021-06-10 11:47:26.940000|0.155487
6972099644895778480|2021-06-10 11:47:27.940000|0.15625
6972099649190745776|2021-06-10 11:47:28.940000|0.156586
6972099653485713072|2021-06-10 11:47:29.940000|0.158478
6972099657780680368|2021-06-10 11:47:30.940000|0.156921
6972099662075647664|2021-06-10 11:47:31.940000|0.157135
6972099666370614960|2021-06-10 11:47:32.940000|0.157745
6972099670665582256|2021-06-10 11:47:33.940000|0.158752
6972099674960549552|2021-06-10 11:47:34.940000|0.164581
6972099679255516848|2021-06-10 11:47:35.940000|0.164581
6972099683550484144|2021-06-10 11:47:36.940000|0.167633
6972099687845451440|2021-06-10 11:47:37.940000|0.165985
6972099692140418736|2021-06-10 11:47:38.940000|0.161133
6972099696435386032|2021-06-10 11:47:39.940000|0.165466
6972099700730353328|2021-06-10 11:47:40.940000|0.167664
6972099705025320624|2021-06-10 11:47:41.940000|0.172272
6972099709320287920|2021-06-10 11:47:42.940000|0.172028
6972099713615255216|2021-06-10 11:47:43.940000|0.171326
6972099717910222512|2021-06-10 11:47:44.940000|0.175781
6972099722205189808|2021-06-10 11:47:45.940000|0.178009
6972099726500157104|2021-06-10 11:47:46.940000|0.176575
6972099730795124400|2021-06-10 11:47:47.940000|0.175507
6972099735090091696|2021-06-10 11:47:48.940000|0.176819
6972099739385058992|2021-06-10 11:47:49.940000|0.177673
6972099743680026288|2021-06-10 11:47:50.940000|0.176788
6972099747974993584|2021-06-10 11:47:51.940000|0.172119
6972099752269960880|2021-06-10 11:47:52.940000|0.172455
6972099756564928176|2021-06-10 11:47:53.940000|0.182434
6972099760859895472|2021-06-10 11:47:54.940000|0.174011
6972099765154862768|2021-06-10 11:47:55.940000|0.174774
6972099769449830064|2021-06-10 11:47:56.940000|0.176514
6972099773744797360|2021-06-10 11:47:57.940000|0.17688
6972099778039764656|2021-06-10 11:47:58.940000|0.179352
6972099782334731952|2021-06-10 11:47:59.940000|0.175446
6972099786629699248|2021-06-10 11:48:00.940000|0.176544
6972099790924666544|2021-06-10 11:48:01.940000|0.180511
6972099795219633840|2021-06-10 11:48:02.940000|0.16922
6972099799514601136|2021-06-10 11:48:03.940000|0.182922
6972099803809568432|2021-06-10 11:48:04.940000|0.18045
6972099808104535728|2021-06-10 11:48:05.940000|0.17865
6972099812399503024|2021-06-10 11:48:06.940000|0.178345
6972099816694470320|2021-06-10 11:48:07.940000|0.178467
6972099820989437616|2021-06-10 11:48:08.940000|0.182648
6972099825284404912|2021-06-10 11:48:09.940000|0.17865
6972099829579372208|2021-06-10 11:48:10.940000|0.179108
6972099833874339504|2021-06-10 11:48:11.940000|0.176453
6972099838169306800|2021-06-10 11:48:12.940000|0.176605
6972099842464274096|2021-06-10 11:48:13.940000|0.179382
6972099846759241392|2021-06-10 11:48:14.940000|0.178711
6972099851054208688|2021-06-10 11:48:15.940000|0.174683
6972099855349175984|2021-06-10 11:48:16.940000|0.176422
6972099859644143280|2021-06-10 11:48:17.940000|0.180634
6972099863939110576|2021-06-10 11:48:18.940000|0.18161
6972099868234077872|2021-06-10 11:48:19.940000|0.174286
6972099872529045168|2021-06-10 11:48:20.940000|0.180359
6972099876824012464|2021-06-10 11:48:21.940000|0.177765
6972099881118979760|2021-06-10 11:48:22.940000|0.177673
6972099885413947056|2021-06-10 11:48:23.940000|0.180908
6972099889708914352|2021-06-10 11:48:24.940000|0.178711
6972099894003881648|2021-06-10 11:48:25.940000|0.179169
6972099898298848944|2021-06-10 11:48:26.940000|0.183563
6972099902593816240|2021-06-10 11:48:27.940000|0.182495
6972099906888783536|2021-06-10 11:48:28.940000|0.182495
6972099911183750832|2021-06-10 11:48:29.940000|0.177612
6972099915478718128|2021-06-10 11:48:30.940000|0.178955
6972099919773685424|2021-06-10 11:48:31.940000|0.179626
6972099924068652720|2021-06-10 11:48:32.940000|0.179688
6972099928363620016|2021-06-10 11:48:33.940000|0.180817
6972099932658587312|2021-06-10 11:48:34.940000|0.177155
6972099936953554608|2021-06-10 11:48:35.940000|0.176208
6972099941248521904|2021-06-10 11:48:36.940000|0.17453
6972099945543489200|2021-06-10 11:48:37.940000|0.174316
6972099949838456496|2021-06-10 11:48:38.940000|0.172546
6972099954133423792|2021-06-10 11:48:39.940000|0.172363
6972099958428391088|2021-06-10 11:48:40.940000|0.171936
6972099962723358384|2021-06-10 11:48:41.940000|0.172119
6972099967018325680|2021-06-10 11:48:42.940000|0.171143
6972099971313292976|2021-06-10 11:48:43.940000|0.169647
6972099975608260272|2021-06-10 11:48:44.940000|0.168396
6972099979903227568|2021-06-10 11:48:45.940000|0.166687
6972099984198194864|2021-06-10 11:48:46.940000|0.163239
6972099988493162160|2021-06-10 11:48:47.940000|0.166443
6972099992788129456|2021-06-10 11:48:48.940000|0.166382
6972099997083096752|2021-06-10 11:48:49.940000|0.162537
6972100001378064048|2021-06-10 11:48:50.940000|0.162994
6972100005673031344|2021-06-10 11:48:51.940000|0.162506
6972100009967998640|2021-06-10 11:48:52.940000|0.163391
6972100014262965936|2021-06-10 11:48:53.940000|0.159058
6972100018557933232|2021-06-10 11:48:54.940000|0.160217
6972100022852900528|2021-06-10 11:48:55.940000|0.156433
6972100027147867824|2021-06-10 11:48:56.940000|0.158264
6972100031442835120|2021-06-10 11:48:57.940000|0.160034
6972100035737802416|2021-06-10 11:48:58.940000|0.15625
6972100040032769712|2021-06-10 11:48:59.940000|0.158417
6972100044327737008|2021-06-10 11:49:00.940000|0.156891
6972100048622704304|2021-06-10 11:49:01.940000|0.157074
6972100052917671600|2021-06-10 11:49:02.940000|0.155609
6972100057212638896|2021-06-10 11:49:03.940000|0.154785
6972100061507606192|2021-06-10 11:49:04.940000|0.154572
6972100065802573488|2021-06-10 11:49:05.940000|0.151733
6972100070097540784|2021-06-10 11:49:06.940000|0.151611
6972100074392508080|2021-06-10 11:49:07.940000|0.155151
6972100078687475376|2021-06-10 11:49:08.940000|0.151764
6972100082982442672|2021-06-10 11:49:09.940000|0.151123
6972100087277409968|2021-06-10 11:49:10.940000|0.151947
6972100091572377264|2021-06-10 11:49:11.940000|0.153503
6972100095867344560|2021-06-10 11:49:12.940000|0.154938
6972100100162311856|2021-06-10 11:49:13.940000|0.15329
6972100104457279152|2021-06-10 11:49:14.940000|0.157715
6972100108752246448|2021-06-10 11:49:15.940000|0.148712
6972100113047213744|2021-06-10 11:49:16.940000|0.1474
6972100117342181040|2021-06-10 11:49:17.940000|0.157654
6972100121637148336|2021-06-10 11:49:18.940000|0.153534
6972100125932115632|2021-06-10 11:49:19.940000|0.151733
6972100130227082928|2021-06-10 11:49:20.940000|0.147339
6972100134522050224|2021-06-10 11:49:21.940000|0.14975
6972100138817017520|2021-06-10 11:49:22.940000|0.147705
6972100143111984816|2021-06-10 11:49:23.940000|0.146606
6972100147406952112|2021-06-10 11:49:24.940000|0.144989
6972100151701919408|2021-06-10 11:49:25.940000|0.150055
6972100155996886704|2021-06-10 11:49:26.940000|0.146454
6972100160291854000|2021-06-10 11:49:27.940000|0.140137
6972100164586821296|2021-06-10 11:49:28.940000|0.145874
6972100168881788592|2021-06-10 11:49:29.940000|0.141571
6972100173176755888|2021-06-10 11:49:30.940000|0.133484
6972100177471723184|2021-06-10 11:49:31.940000|0.145355
6972100181766690480|2021-06-10 11:49:32.940000|0.142242
6972100186061657776|2021-06-10 11:49:33.940000|0.14679
6972100190356625072|2021-06-10 11:49:34.940000|0.145447
6972100194651592368|2021-06-10 11:49:35.940000|0.144104
6972100198946559664|2021-06-10 11:49:36.940000|0.146912
6972100203241526960|2021-06-10 11:49:37.940000|0.147186
6972100207536494256|2021-06-10 11:49:38.940000|0.146393
6972100211831461552|2021-06-10 11:49:39.940000|0.143585
6972100216126428848|2021-06-10 11:49:40.940000|0.142822
6972100220421396144|2021-06-10 11:49:41.940000|0.14798
6972100224716363440|2021-06-10 11:49:42.940000|0.147827
6972100229011330736|2021-06-10 11:49:43.940000|0.146973
6972100233306298032|2021-06-10 11:49:44.940000|0.146942
6972100237601265328|2021-06-10 11:49:45.940000|0.150299
6972100241896232624|2021-06-10 11:49:46.940000|0.147278
6972100246191199920|2021-06-10 11:49:47.940000|0.149078
6972100250486167216|2021-06-10 11:49:48.940000|0.149109
6972100254781134512|2021-06-10 11:49:49.940000|0.149017
6972100259076101808|2021-06-10 11:49:50.940000|0.149872
6972100263371069104|2021-06-10 11:49:51.940000|0.147858
6972100267666036400|2021-06-10 11:49:52.940000|0.148834
6972100271961003696|2021-06-10 11:49:53.940000|0.146698
6972100276255970992|2021-06-10 11:49:54.940000|0.146027
6972100280550938288|2021-06-10 11:49:55.940000|0.151184
6972100284845905584|2021-06-10 11:49:56.940000|0.150757
6972100289140872880|2021-06-10 11:49:57.940000|0.150574
6972100293435840176|2021-06-10 11:49:58.940000|0.151825
6972100297730807472|2021-06-10 11:49:59.940000|0.150482
6972100302025774768|2021-06-10 11:50:00.940000|0.149261
6972100306320742064|2021-06-10 11:50:01.940000|0.143127
6972100310615709360|2021-06-10 11:50:02.940000|0.147583
6972100314910676656|2021-06-10 11:50:03.940000|0.148834
6972100319205643952|2021-06-10 11:50:04.940000|0.151031
6972100323500611248|2021-06-10 11:50:05.940000|0.148407
6972100327795578544|2021-06-10 11:50:06.940000|0.151031
6972100332090545840|2021-06-10 11:50:07.940000|0.155914
6972100336385513136|2021-06-10 11:50:08.940000|0.151825
6972100340680480432|2021-06-10 11:50:09.940000|0.149384
6972100344975447728|2021-06-10 11:50:10.940000|0.15271
6972100349270415024|2021-06-10 11:50:11.940000|0.147308
6972100353565382320|2021-06-10 11:50:12.940000|0.1492
6972100357860349616|2021-06-10 11:50:13.940000|0.147003
6972100362155316912|2021-06-10 11:50:14.940000|0.146729
6972100366450284208|2021-06-10 11:50:15.940000|0.150116
6972100370745251504|2021-06-10 11:50:16.940000|0.142029
6972100375040218800|2021-06-10 11:50:17.940000|0.150177
6972100379335186096|2021-06-10 11:50:18.940000|0.142365
6972100383630153392|2021-06-10 11:50:19.940000|0.143433
6972100387925120688|2021-06-10 11:50:20.940000|0.14624
6972100392220087984|2021-06-10 11:50:21.940000|0.149292
6972100396515055280|2021-06-10 11:50:22.940000|0.149139
6972100400810022576|2021-06-10 11:50:23.940000|0.149506
6972100405104989872|2021-06-10 11:50:24.940000|0.146332
6972100409399957168|2021-06-10 11:50:25.940000|0.14975
6972100413694924464|2021-06-10 11:50:26.940000|0.146179
6972100417989891760|2021-06-10 11:50:27.940000|0.145691
6972100422284859056|2021-06-10 11:50:28.940000|0.149048
6972100426579826352|2021-06-10 11:50:29.940000|0.146576
6972100430874793648|2021-06-10 11:50:30.940000|0.147888
6972100435169760944|2021-06-10 11:50:31.940000|0.151642
6972100439464728240|2021-06-10 11:50:32.940000|0.141602
6972100443759695536|2021-06-10 11:50:33.940000|0.142181
6972100448054662832|2021-06-10 11:50:34.940000|0.147491
6972100452349630128|2021-06-10 11:50:35.940000|0.153015
6972100456644597424|2021-06-10 11:50:36.940000|0.149689
6972100460939564720|2021-06-10 11:50:37.940000|0.149933
6972100465234532016|2021-06-10 11:50:38.940000|0.151581
6972100469529499312|2021-06-10 11:50:39.940000|0.150604
6972100473824466608|2021-06-10 11:50:40.940000|0.151306
6972100478119433904|2021-06-10 11:50:41.940000|0.149506
6972100482414401200|2021-06-10 11:50:42.940000|0.149292
6972100486709368496|2021-06-10 11:50:43.940000|0.144379
6972100491004335792|2021-06-10 11:50:44.940000|0.14975
6972100495299303088|2021-06-10 11:50:45.940000|0.150757
6972100499594270384|2021-06-10 11:50:46.940000|0.153198
6972100503889237680|2021-06-10 11:50:47.940000|0.151337
6972100508184204976|2021-06-10 11:50:48.940000|0.14801
6972100512479172272|2021-06-10 11:50:49.940000|0.153473
6972100516774139568|2021-06-10 11:50:50.940000|0.15152
6972100521069106864|2021-06-10 11:50:51.940000|0.151581
6972100525364074160|2021-06-10 11:50:52.940000|0.15097
6972100529659041456|2021-06-10 11:50:53.940000|0.151581
6972100533954008752|2021-06-10 11:50:54.940000|0.151001
6972100538248976048|2021-06-10 11:50:55.940000|0.149261
6972100542543943344|2021-06-10 11:50:56.940000|0.150085
6972100546838910640|2021-06-10 11:50:57.940000|0.151276
6972100551133877936|2021-06-10 11:50:58.940000|0.152222
6972100555428845232|2021-06-10 11:50:59.940000|0.1521
6972100559723812528|2021-06-10 11:51:00.940000|0.149261
6972100564018779824|2021-06-10 11:51:01.940000|0.148987
6972100568313747120|2021-06-10 11:51:02.940000|0.155273
6972100572608714416|2021-06-10 11:51:03.940000|0.156647
6972100576903681712|2021-06-10 11:51:04.940000|0.152496
6972100581198649008|2021-06-10 11:51:05.940000|0.155029
6972100585493616304|2021-06-10 11:51:06.940000|0.156494
6972100589788583600|2021-06-10 11:51:07.940000|0.153778
6972100594083550896|2021-06-10 11:51:08.940000|0.155975
6972100598378518192|2021-06-10 11:51:09.940000|0.15213
6972100602673485488|2021-06-10 11:51:10.940000|0.151672
6972100606968452784|2021-06-10 11:51:11.940000|0.149628
6972100611263420080|2021-06-10 11:51:12.940000|0.152863
6972100615558387376|2021-06-10 11:51:13.940000|0.158997
6972100619853354672|2021-06-10 11:51:14.940000|0.153961
6972100624148321968|2021-06-10 11:51:15.940000|0.153473
6972100628443289264|2021-06-10 11:51:16.940000|0.155975
6972100632738256560|2021-06-10 11:51:17.940000|0.155823
6972100637033223856|2021-06-10 11:51:18.940000|0.159607
6972100641328191152|2021-06-10 11:51:19.940000|0.141388
6972100645623158448|2021-06-10 11:51:20.940000|0.140015
6972100649918125744|2021-06-10 11:51:21.940000|0.144806
6972100654213093040|2021-06-10 11:51:22.940000|0.14389
6972100658508060336|2021-06-10 11:51:23.940000|0.135529
6972100662803027632|2021-06-10 11:51:24.940000|0.134338
6972100667097994928|2021-06-10 11:51:25.940000|0.128082
6972100671392962224|2021-06-10 11:51:26.940000|0.125793
6972100675687929520|2021-06-10 11:51:27.940000|0.128357
6972100679982896816|2021-06-10 11:51:28.940000|0.127014
6972100684277864112|2021-06-10 11:51:29.940000|0.108734
6972100688572831408|2021-06-10 11:51:30.940000|0.097229
6972100692867798704|2021-06-10 11:51:31.940000|0.10733
6972100697162766000|2021-06-10 11:51:32.940000|0.103149
6972100701457733296|2021-06-10 11:51:33.940000|0.0960388
6972100705752700592|2021-06-10 11:51:34.940000|0.0887146
6972100710047667888|2021-06-10 11:51:35.940000|0.0881653
6972100714342635184|2021-06-10 11:51:36.940000|0.0878601
6972100718637602480|2021-06-10 11:51:37.940000|0.0863647
6972100722932569776|2021-06-10 11:51:38.940000|0.0800171
6972100727227537072|2021-06-10 11:51:39.940000|0.0757141
6972100731522504368|2021-06-10 11:51:40.940000|0.0738831
6972100735817471664|2021-06-10 11:51:41.940000|0.0714417
6972100740112438960|2021-06-10 11:51:42.940000|0.0699158
6972100744407406256|2021-06-10 11:51:43.940000|0.0679932
6972100748702373552|2021-06-10 11:51:44.940000|0.0622253
6972100752997340848|2021-06-10 11:51:45.940000|0.062561
6972100757292308144|2021-06-10 11:51:46.940000|0.0586243
6972100761587275440|2021-06-10 11:51:47.940000|0.0567017
6972100765882242736|2021-06-10 11:51:48.940000|0.0551147
6972100770177210032|2021-06-10 11:51:49.940000|0.0489502
6972100774472177328|2021-06-10 11:51:50.940000|0.044342
6972100778767144624|2021-06-10 11:51:51.940000|0.0613098
6972100783062111920|2021-06-10 11:51:52.940000|0.0300293
6972100787357079216|2021-06-10 11:51:53.940000|0.0196228
6972100791652046512|2021-06-10 11:51:54.940000|0.0250854
6972100795947013808|2021-06-10 11:51:55.940000|0.040741
6972100800241981104|2021-06-10 11:51:56.940000|0.0336304
6972100804536948400|2021-06-10 11:51:57.940000|0.0244446
6972100808831915696|2021-06-10 11:51:58.940000|0.0198364
6972100813126882992|2021-06-10 11:51:59.940000|0.0219421
6972100817421850288|2021-06-10 11:52:00.940000|0.0177002
6972100821716817584|2021-06-10 11:52:01.940000|0.0168762
6972100826011784880|2021-06-10 11:52:02.940000|0.014679
6972100830306752176|2021-06-10 11:52:03.940000|0.0123901
6972100834601719472|2021-06-10 11:52:04.940000|0.00802612
6972100838896686768|2021-06-10 11:52:05.940000|0.00588989
6972100843191654064|2021-06-10 11:52:06.940000|0.00762939
6972100847486621360|2021-06-10 11:52:07.940000|0.00247192
6972100851781588656|2021-06-10 11:52:08.940000|-0.000762939
6972100856076555952|2021-06-10 11:52:09.940000|-0.00335693
6972100860371523248|2021-06-10 11:52:10.940000|-0.00509644
6972100864666490544|2021-06-10 11:52:11.940000|-0.0106201
6972100868961457840|2021-06-10 11:52:12.940000|-0.012085
6972100873256425136|2021-06-10 11:52:13.940000|-0.0112915
6972100877551392432|2021-06-10 11:52:14.940000|-0.00500488
6972100881846359728|2021-06-10 11:52:15.940000|-0.0140686
6972100886141327024|2021-06-10 11:52:16.940000|-0.0241089
6972100890436294320|2021-06-10 11:52:17.940000|-0.0223999
6972100894731261616|2021-06-10 11:52:18.940000|-0.022644
6972100899026228912|2021-06-10 11:52:19.940000|-0.0221558
